,index,author,viaf_author_uri,title,downloads,date,gutenberg_id,genre,source
2644,148,"London, Jack",,The Strength of the Strong,58,date?,1075,fic,gutenberg
2645,1491,"London, Jack",,The Turtles of Tasman,39,date?,16257,fic,gutenberg
2646,200,"London, Jack",,The Valley of the Moon,113,date?,1449,fic,gutenberg
2647,931,"London, Jack",,The Valley of the Moon,1,date?,9143,fic,gutenberg
2648,329,"London, Jack",,"When God Laughs, and Other Stories",93,date?,2545,fic,gutenberg
2649,133,"London, Jack",,White Fang,1294,date?,910,fic,gutenberg
2650,932,"London, Jack",,White Fang,25,date?,9145,fic,gutenberg
2651,2208,"London, Jack",,White Fang,17,date?,23976,fic,gutenberg
2652,2664,"Long, Frank Belknap",,The Calm Man,36,date?,28583,fic,gutenberg
2653,2797,"Long, Frank Belknap",,The Man from Time,46,date?,29418,fic,gutenberg
2654,2798,"Long, Frank Belknap",,The Man the Martians Made,31,date?,29432,fic,gutenberg
2655,2151,"Long, Frank Belknap",,The Mississippi Saucer,44,date?,23568,fic,gutenberg
2656,2231,"Long, Frank Belknap",,The Sky Trap,35,date?,24151,fic,gutenberg
2657,3526,"Loomis, Noel M.",,Nine Men in Time,12,date?,33872,fic,gutenberg
2658,3087,"Loomis, Noel M.",,The Wealth of Echindul,8,date?,31326,fic,gutenberg
2659,3408,"Loomis, Noel M.",,You Too Can Be A Millionaire,13,date?,32907,fic,gutenberg
2660,2343,"Looms, George",,Stubble,7,date?,25158,fic,gutenberg
2661,1967,"Lorimer, George Horace",,"Letters from a Self-Made Merchant to His Son: Being the Letters written by John Graham, Head of the House; of Graham & Company, Pork-Packers in Chicago, familiarly; known on 'Change as ""Old Gorgon Graham,"" to his Son,; Pierrepont, facetiously known to his intimates as ""Piggy.""",206,date?,21959,fic,gutenberg
2662,1148,"Lorimer, George Horace",,Old Gorgon Graham: More Letters from a Self-Made Merchant to His Son,6,date?,12106,fic,gutenberg
2663,1549,"Lorimer, George Horace",,The False Gods,16,date?,17020,fic,gutenberg
2664,3780,"Lou?s, Pierre",,Ancient Manners; Also Known As Aphrodite,88,date?,36378,fic,gutenberg
2665,3103,"Lovecraft, H. P. (Howard Phillips)",,The Shunned House,792,date?,31469,fic,gutenberg
2666,3972,"Lowe, Samuel E. (Samuel Edward)",,Father Bear and Bobby Bear,6,date?,38733,fic,gutenberg
2667,1983,"Lowe, Samuel E. (Samuel Edward)",,Hazel Squirrel and Other Stories,7,date?,22087,fic,gutenberg
2668,743,"Lowe, Samuel E. (Samuel Edward)",,In the Court of King Arthur,54,date?,6582,fic,gutenberg
2669,4319,"Lowndes, Marie Belloc",,Barbara Rebell,7,date?,42462,fic,gutenberg
2670,1115,"Lowndes, Marie Belloc",,From out the Vasty Deep,13,date?,11581,fic,gutenberg
2671,1988,"Lowndes, Marie Belloc",,Good Old Anna,4,date?,22144,fic,gutenberg
2672,3840,"Lowndes, Marie Belloc",,Jane Oglander,12,date?,37243,fic,gutenberg
2673,3746,"Lowndes, Marie Belloc",,Love and hatred,31,date?,36079,fic,gutenberg
2674,4201,"Lowndes, Marie Belloc",,Studies in Wives,12,date?,41415,fic,gutenberg
2675,1520,"Lowndes, Marie Belloc",,The Chink in the Armour,13,date?,16677,fic,gutenberg
2676,268,"Lowndes, Marie Belloc",,The Lodger,103,date?,2014,fic,gutenberg
2677,3852,"Lowndes, Marie Belloc",,The Red Cross Barge,5,date?,37294,fic,gutenberg
2678,1706,"Lowndes, Marie Belloc",,The Uttermost Farthing,6,date?,18927,fic,gutenberg
2679,1579,"Lowndes, Marie Belloc",,What Timmy Did,6,date?,17381,fic,gutenberg
2680,2107,"Lowndes, Robert W.",,The Fourth Invasion,37,date?,23099,fic,gutenberg
2681,2106,"Lowndes, Robert W.",,The Troubadour,19,date?,23091,fic,gutenberg
2682,1712,"Lubbock, Percy",,The Craft of Fiction,78,date?,18961,fic,gutenberg
2683,2672,"Lucas, E. V. (Edward Verrall)",,Forgotten Tales of Long Ago,13,date?,28679,fic,gutenberg
2684,283,"Lucas, E. V. (Edward Verrall)",,The Slowcoach,10,date?,2086,fic,gutenberg
2685,1359,"Lucas, E. V. (Edward Verrall)",,The War of the Wenuses,9,date?,14678,fic,gutenberg
2686,2631,"Ludovici, Anthony M. (Anthony Mario)",,Too Old for Dolls: A Novel,7,date?,28378,fic,gutenberg
2687,3339,"Ludwig, Edward W.",,The Holes and John Smith,14,date?,32667,fic,gutenberg
2688,3928,"Ludwig, Edward W.",,The Lonely Ones,21,date?,38302,fic,gutenberg
2689,3564,"Lundsford, Hugh",,The Law of Hemlock Mountain,7,date?,34208,fic,gutenberg
2690,1737,"Luther, Mark Lee",,The Henchman,3,date?,19148,fic,gutenberg
2691,2994,"Lyle, Eugene P. (Eugene Percy)",,The Missourian,22,date?,30623,fic,gutenberg
2692,3931,"Lyman, Olin L. (Olin Linus)",,The Lash,2,date?,38341,fic,gutenberg
2693,4495,"Lyons, A. Neil (Albert Neil)",,Sixpenny Pieces,4,date?,44952,fic,gutenberg
2694,2112,"MacApp, C. C.",,And All the Earth a Grave,45,date?,23146,fic,gutenberg
2695,2597,"MacApp, C. C.",,Tulan,31,date?,27968,fic,gutenberg
2696,2187,"MacArthur, Ruth Brown",,At the Little Brown House,11,date?,23785,fic,gutenberg
2697,2143,"MacArthur, Ruth Brown",,Heart of Gold,12,date?,23448,fic,gutenberg
2698,2354,"MacArthur, Ruth Brown",,Tabitha at Ivy Hall,12,date?,25390,fic,gutenberg
2699,1831,"MacArthur, Ruth Brown",,Tabitha's Vacation,6,date?,20332,fic,gutenberg
2700,2186,"MacArthur, Ruth Brown",,The Lilac Lady,8,date?,23782,fic,gutenberg
2701,4478,"MacFarlane, Peter Clark",,Held to Answer: A Novel,21,date?,44633,fic,gutenberg
2702,1452,"MacGrath, Harold",,A Splendid Hazard,7,date?,15671,fic,gutenberg
2703,1577,"MacGrath, Harold",,Arms and the Woman,22,date?,17359,fic,gutenberg
2704,511,"MacGrath, Harold",,Half a Rogue,17,date?,4790,fic,gutenberg
2705,1580,"MacGrath, Harold",,Hearts and Masks,13,date?,17390,fic,gutenberg
2706,1648,"MacGrath, Harold",,Parrot & Co.,14,date?,18443,fic,gutenberg
2707,1583,"MacGrath, Harold",,The Adventures of Kathlyn,16,date?,17402,fic,gutenberg
2708,4525,"MacGrath, Harold",,The Best Man,9,date?,45528,fic,gutenberg
2709,4410,"MacGrath, Harold",,The Carpet from Bagdad,20,date?,43749,fic,gutenberg
2710,254,"MacGrath, Harold",,The Drums of Jeopardy,18,date?,1913,fic,gutenberg
2711,1352,"MacGrath, Harold",,The Goose Girl,24,date?,14598,fic,gutenberg
2712,1481,"MacGrath, Harold",,The Grey Cloak,14,date?,16041,fic,gutenberg
2713,1990,"MacGrath, Harold",,The Lure of the Mask,14,date?,22158,fic,gutenberg
2714,742,"MacGrath, Harold",,The Man on the Box,11,date?,6578,fic,gutenberg
2715,2546,"MacGrath, Harold",,The Pagan Madonna,42,date?,27339,fic,gutenberg
2716,2481,"MacGrath, Harold",,The Place of Honeymoons,25,date?,26593,fic,gutenberg
2717,1581,"MacGrath, Harold",,The Princess Elopes,24,date?,17391,fic,gutenberg
2718,379,"MacGrath, Harold",,The Puppet Crown,12,date?,3239,fic,gutenberg
2719,2619,"MacGregor, Mary Esther Miller",,'Lizbeth of the Dale,4,date?,28234,fic,gutenberg
2720,2675,"MacGregor, Mary Esther Miller",,"Duncan Polite, the Watchman of Glenoro",10,date?,28689,fic,gutenberg
2721,2620,"MacGregor, Mary Esther Miller",,In Orchard Glen,13,date?,28235,fic,gutenberg
2722,2623,"MacGregor, Mary Esther Miller",,The End of the Rainbow,15,date?,28276,fic,gutenberg
2723,2674,"MacGregor, Mary Esther Miller",,The Silver Maple,7,date?,28688,fic,gutenberg
2724,2724,"MacGregor, Mary Esther Miller",,Treasure Valley,7,date?,29023,fic,gutenberg
2725,3427,"MacHarg, William",,The Blind Man's Eyes,16,date?,33064,fic,gutenberg
2726,3428,"MacHarg, William",,The Indian Drum,9,date?,33065,fic,gutenberg
2727,2585,"MacKaye, Harold Steele",,The Panchronicon,12,date?,27682,fic,gutenberg
2728,4608,"MacKenna, Robert William",,Flower o' the Heather: A Story of the Killing Times,11,date?,46769,fic,gutenberg
2729,3422,"MacKenzie, Compton",,Carnival,18,date?,33012,fic,gutenberg
2730,4026,"MacKenzie, Compton",,Guy and Pauline,10,date?,39556,fic,gutenberg
2731,3441,"MacKenzie, Compton",,Plashers Mead: A Novel,12,date?,33206,fic,gutenberg
2732,3976,"MacKenzie, Compton",,Poor Relations,15,date?,38816,fic,gutenberg
2733,4004,"MacKenzie, Compton",,Rich Relatives,13,date?,39364,fic,gutenberg
2734,3514,"MacKenzie, Compton",,"Sinister Street, vol. 1",36,date?,33797,fic,gutenberg
2735,3515,"MacKenzie, Compton",,"Sinister Street, vol. 2",26,date?,33798,fic,gutenberg
2736,4035,"MacKenzie, Compton",,Sylvia & Michael: The later adventures of Sylvia Scarlett,10,date?,39660,fic,gutenberg
2737,1368,"MacKenzie, Compton",,The Altar Steps,11,date?,14739,fic,gutenberg
2738,4023,"MacKenzie, Compton",,The Early Life and Adventures of Sylvia Scarlett,20,date?,39527,fic,gutenberg
2739,3919,"MacKenzie, Compton",,The Passionate Elopement,21,date?,38177,fic,gutenberg
2740,4010,"MacKenzie, Compton",,The Vanity Girl,16,date?,39422,fic,gutenberg
2741,3158,"MacLean, Katherine",,Games,26,date?,31798,fic,gutenberg
2742,2914,"MacLean, Katherine",,The Carnivore,37,date?,30044,fic,gutenberg
2743,3091,"MacLean, Katherine",,The Man Who Staked the Stars,18,date?,31356,fic,gutenberg
2744,3522,"MacLean, Katherine",,The Natives,15,date?,33843,fic,gutenberg
2745,1533,"Macaulay, Rose",,Dangerous Ages,14,date?,16799,fic,gutenberg
2746,2998,"Macaulay, Rose",,Mystery at Geneva: An Improbable Tale of Singular Happenings,38,date?,30647,fic,gutenberg
2747,3717,"Macaulay, Rose",,Non-combatants and Others,17,date?,35807,fic,gutenberg
2748,1085,"Macaulay, Rose",,Potterism: A Tragi-Farcical Tract,6,date?,11163,fic,gutenberg
2749,3476,"Macaulay, Rose",,The Furnace,10,date?,33482,fic,gutenberg
2750,1512,"Macaulay, Rose",,The Lee Shore,7,date?,16612,fic,gutenberg
2751,3666,"Macaulay, Rose",,What Not: A Prophetic Comedy,15,date?,35198,fic,gutenberg
2752,4442,"Macauley, C. R. (Charles Raymond)",,The Red Tavern,17,date?,44182,fic,gutenberg
2753,464,"Mackay, Isabel Ecclestone",,The Window-Gazer,4,date?,4284,fic,gutenberg
2754,1024,"Mackay, Isabel Ecclestone",,Up the Hill and Over,6,date?,10438,fic,gutenberg
2755,3419,"Madison, Lucy Foster",,A Daughter of the Union,10,date?,32993,fic,gutenberg
2756,3863,"Madison, Lucy Foster",,A Maid at King Alfred's Court: A Story for Girls,1,date?,37405,fic,gutenberg
2757,3468,"Madison, Lucy Foster",,Bee and Butterfly: A Tale of Two Cousins,16,date?,33407,fic,gutenberg
2758,2602,"Madison, Lucy Foster",,In Doublet and Hose: A Story for Girls,8,date?,28037,fic,gutenberg
2759,3047,"Madison, Lucy Foster",,Peggy Owen and Liberty,7,date?,30940,fic,gutenberg
2760,3808,"Madison, Lucy Foster",,Peggy Owen at Yorktown,5,date?,36744,fic,gutenberg
2761,3807,"Madison, Lucy Foster",,"Peggy Owen, Patriot: A Story for Girls",6,date?,36740,fic,gutenberg
2762,4613,"Maher, Richard Aumerle",,The Hills of Desire,10,date?,46852,fic,gutenberg
2763,2919,"Maher, Richard Aumerle",,The Shepherd of the North,3,date?,30093,fic,gutenberg
2764,2415,"Mainer, R. Henry (Robert Henry)",,Nancy McVeigh of the Monk Road,1,date?,25938,fic,gutenberg
2765,3738,"Mann, Thomas",,Royal Highness,56,date?,36028,fic,gutenberg
2766,412,"Manners, J. Hartley",,Peg O' My Heart,8,date?,3621,fic,gutenberg
2767,1828,"Mansfield, Katherine",,At The Bay,19,date?,20267,fic,gutenberg
2768,4466,"Mansfield, Katherine",,"Bliss, and Other Stories",97,date?,44385,fic,gutenberg
2769,204,"Mansfield, Katherine",,In a German Pension,71,date?,1472,fic,gutenberg
2770,197,"Mansfield, Katherine",,"The Garden Party, and Other Stories",255,date?,1429,fic,gutenberg
2771,2460,"Mansfield, Katherine",,"The Garden Party, and Other Stories",13,date?,26463,fic,gutenberg
2772,4059,"Marbourg, Dolores",,Juggernaut: A Veiled Record,9,date?,39922,fic,gutenberg
2773,833,"Marks, Jeannette Augustus",,The Cheerful Cricket and Others,7,date?,7856,fic,gutenberg
2774,4138,"Marks, Jeannette Augustus",,Through Welsh Doorways,10,date?,40726,fic,gutenberg
2775,1504,"Marks, Percy",,The Plastic Age,12,date?,16532,fic,gutenberg
2776,3385,"Marks, Winston K.",,Backlash,43,date?,32828,fic,gutenberg
2777,3201,"Marks, Winston K.",,Breeder Reaction,28,date?,32077,fic,gutenberg
2778,3200,"Marks, Winston K.",,Brown John's Body,34,date?,32076,fic,gutenberg
2779,3362,"Marks, Winston K.",,Forsyte's Retreat,23,date?,32735,fic,gutenberg
2780,3367,"Marks, Winston K.",,Mate in Two Moves,35,date?,32748,fic,gutenberg
2781,3325,"Marks, Winston K.",,Tabby,35,date?,32613,fic,gutenberg
2782,2322,"Marks, Winston K.",,The Deadly Daughters,51,date?,24965,fic,gutenberg
2783,3263,"Marks, Winston K.",,The Mind Digger,28,date?,32353,fic,gutenberg
2784,3341,"Marks, Winston K.",,The Test Colony,35,date?,32676,fic,gutenberg
2785,3165,"Marks, Winston K.",,The Water Eater,31,date?,31841,fic,gutenberg
2786,3223,"Marks, Winston K.",,Unbegotten Child,30,date?,32149,fic,gutenberg
2787,2518,"Marlowe, Stephen",,A Place in the Sun,42,date?,26966,fic,gutenberg
2788,2951,"Marlowe, Stephen",,Black Eyes and the Daily Grind,37,date?,30329,fic,gutenberg
2789,3332,"Marlowe, Stephen",,Earthsmith,19,date?,32641,fic,gutenberg
2790,3399,"Marlowe, Stephen",,Home is Where You Left It,34,date?,32890,fic,gutenberg
2791,2524,"Marlowe, Stephen",,My Shipmate?Columbus,37,date?,27019,fic,gutenberg
2792,3224,"Marlowe, Stephen",,Prison of a Billion Years,51,date?,32150,fic,gutenberg
2793,3413,"Marlowe, Stephen",,Quest of the Golden Ape,81,date?,32953,fic,gutenberg
2794,2520,"Marlowe, Stephen",,Summer Snow Storm,47,date?,26968,fic,gutenberg
2795,3221,"Marlowe, Stephen",,The Dictator,38,date?,32134,fic,gutenberg
2796,3220,"Marlowe, Stephen",,The Graveyard of Space,53,date?,32133,fic,gutenberg
2797,2964,"Marlowe, Stephen",,The One and the Many,35,date?,30386,fic,gutenberg
2798,3384,"Marlowe, Stephen",,Think Yourself to Death,38,date?,32827,fic,gutenberg
2799,3262,"Marlowe, Stephen",,Voyage To Eternity,40,date?,32351,fic,gutenberg
2800,3381,"Marlowe, Stephen",,World Beyond Pluto,42,date?,32820,fic,gutenberg
2801,2963,"Marmor, Arnold",,Spies Die Hard!,22,date?,30383,fic,gutenberg
2802,1006,"Marquand, John P. (John Phillips)",,The Unspeakable Gentleman,24,date?,10109,fic,gutenberg
2803,104,"Marquis, Don",,Danny's Own Story,10,date?,587,fic,gutenberg
2804,124,"Marquis, Don",,Hermione and Her Little Group of Serious Thinkers,18,date?,776,fic,gutenberg
2805,115,"Marquis, Don",,The Cruise of the Jasper B.,9,date?,716,fic,gutenberg
2806,3270,"Marquis, Reina Melcher",,The Torch Bearer,3,date?,32394,fic,gutenberg
2807,3658,"Marshall, Archibald",,Abington Abbey: A Novel,39,date?,35106,fic,gutenberg
2808,3965,"Marshall, Archibald",,Peter Binney: A Novel,25,date?,38694,fic,gutenberg
2809,3955,"Marshall, Archibald",,The Eldest Son,28,date?,38646,fic,gutenberg
2810,4029,"Marshall, Archibald",,The Graftons: A Novel,30,date?,39587,fic,gutenberg
2811,4030,"Marshall, Archibald",,The Hall and the Grange: A Novel,37,date?,39595,fic,gutenberg
2812,3956,"Marshall, Archibald",,The Honour of the Clintons,27,date?,38647,fic,gutenberg
2813,3095,"Marshall, Archibald",,The Squire's Daughter: Being the First Book in the Chronicles of the Clintons,32,date?,31381,fic,gutenberg
2814,4056,"Marshall, Archibald",,Upsidonia,26,date?,39905,fic,gutenberg
2815,3827,"Marshall, Bernard Gay",,"Cedric, the Forester",16,date?,37102,fic,gutenberg
2816,1105,"Marshall, Edison",,The Sky Line of Spruce,7,date?,11402,fic,gutenberg
2817,2291,"Marshall, Edison",,The Snowshoe Trail,3,date?,24695,fic,gutenberg
2818,3682,"Marshall, Edison",,The Strength of the Pines,7,date?,35378,fic,gutenberg
2819,3528,"Marshall, Edison",,The Voice of the Pack,5,date?,33877,fic,gutenberg
2820,2535,"Martin, George Madden",,A Warwickshire Lad: The Story of the Boyhood of William Shakespeare,5,date?,27187,fic,gutenberg
2821,3945,"Martin, George Madden",,Emmy Lou's Road to Grace: Being a Little Pilgrim's Progress,3,date?,38553,fic,gutenberg
2822,2256,"Martin, George Madden",,Emmy Lou: Her Book and Heart,6,date?,24347,fic,gutenberg
2823,4579,"Martin, George Madden",,Selina: Her Hopeful Efforts and Her Livelier Failures,4,date?,46292,fic,gutenberg
2824,2146,"Martin, George Madden",,The Angel of the Tenement,12,date?,23517,fic,gutenberg
2825,3159,"Martin, George Madden",,The House of Fulfilment,4,date?,31806,fic,gutenberg
2826,508,"Martin, Helen Reimensnyder",,"Tillie, a Mennonite Maid; a Story of the Pennsylvania Dutch",11,date?,4760,fic,gutenberg
2827,4530,"Martinek, Frank V. (Frank Victor)",,Don Winslow of the Navy,8,date?,45613,fic,gutenberg
2828,2226,"Martino, Joseph Paul",,Pushbutton War,13,date?,24122,fic,gutenberg
2829,4152,"Martyn, Wyndham",,"Anthony Trent, Master Criminal",43,date?,40909,fic,gutenberg
2830,4100,"Martyn, Wyndham",,"The Secret of the Silver Car: Further Adventures of Anthony Trent, Master Criminal",14,date?,40372,fic,gutenberg
2831,4154,"Martyn, Wyndham",,Under Cover,20,date?,40939,fic,gutenberg
2832,3538,"Marx, Magdeleine",,Woman,11,date?,33943,fic,gutenberg
2833,805,"Masefield, John",,Jim Davis,14,date?,7369,fic,gutenberg
2834,186,"Masefield, John",,"Martin Hyde, the Duke's Messenger",8,date?,1274,fic,gutenberg
2835,3970,"Mason, A. E. W. (Alfred Edward Woodley)",,A Romance of Wastdale,6,date?,38719,fic,gutenberg
2836,505,"Mason, A. E. W. (Alfred Edward Woodley)",,At the Villa Rose,25,date?,4745,fic,gutenberg
2837,1273,"Mason, A. E. W. (Alfred Edward Woodley)",,Clementina,19,date?,13567,fic,gutenberg
2838,1227,"Mason, A. E. W. (Alfred Edward Woodley)",,"Ensign Knightley, and Other Stories",12,date?,12859,fic,gutenberg
2839,3969,"Mason, A. E. W. (Alfred Edward Woodley)",,Lawrence Clavering,6,date?,38718,fic,gutenberg
2840,3960,"Mason, A. E. W. (Alfred Edward Woodley)",,Miranda of the Balcony: A Story,11,date?,38679,fic,gutenberg
2841,3961,"Mason, A. E. W. (Alfred Edward Woodley)",,Parson Kelly,16,date?,38684,fic,gutenberg
2842,1229,"Mason, A. E. W. (Alfred Edward Woodley)",,Running Water,16,date?,12891,fic,gutenberg
2843,3957,"Mason, A. E. W. (Alfred Edward Woodley)",,The Affair at the Semiramis Hotel,18,date?,38663,fic,gutenberg
2844,1049,"Mason, A. E. W. (Alfred Edward Woodley)",,The Broken Road,21,date?,10755,fic,gutenberg
2845,3958,"Mason, A. E. W. (Alfred Edward Woodley)",,The Courtship of Morrice Buckler: A Romance,9,date?,38665,fic,gutenberg
2846,1701,"Mason, A. E. W. (Alfred Edward Woodley)",,The Four Feathers,100,date?,18883,fic,gutenberg
2847,1244,"Mason, A. E. W. (Alfred Edward Woodley)",,The Philanderers,7,date?,13057,fic,gutenberg
2848,1497,"Mason, A. E. W. (Alfred Edward Woodley)",,The Summons,19,date?,16381,fic,gutenberg
2849,3962,"Mason, A. E. W. (Alfred Edward Woodley)",,The Truants,8,date?,38685,fic,gutenberg
2850,3963,"Mason, A. E. W. (Alfred Edward Woodley)",,The Turnstile,21,date?,38689,fic,gutenberg
2851,3964,"Mason, A. E. W. (Alfred Edward Woodley)",,The Watchers: A Novel,17,date?,38693,fic,gutenberg
2852,1173,"Mason, A. E. W. (Alfred Edward Woodley)",,Witness for the Defence,23,date?,12535,fic,gutenberg
2853,4119,"Mason, Arthur",,The Flying Bo'sun: A Mystery of the Sea,9,date?,40572,fic,gutenberg
2854,2236,"Mason, David",,Something Will Turn Up,17,date?,24189,fic,gutenberg
2855,1438,"Masters, Edgar Lee",,Children of the Market Place,5,date?,15534,fic,gutenberg
2856,3734,"Masters, Edgar Lee",,Domesday Book,28,date?,35991,fic,gutenberg
2857,1964,"Masters, Edgar Lee",,Mitch Miller,7,date?,21910,fic,gutenberg
2858,1247,"Mather, Frank Jewett",,The Collectors: Being Cases mostly under the Ninth and Tenth Commandments,12,date?,13114,fic,gutenberg
2859,1503,"Maugham, W. Somerset (William Somerset)",,Liza of Lambeth,94,date?,16517,fic,gutenberg
2860,4639,"Maugham, W. Somerset (William Somerset)",,Mrs. Craddock,75,date?,47470,fic,gutenberg
2861,54,"Maugham, W. Somerset (William Somerset)",,Of Human Bondage,548,date?,351,fic,gutenberg
2862,3086,"Maugham, W. Somerset (William Somerset)",,Orientations,66,date?,31308,fic,gutenberg
2863,4641,"Maugham, W. Somerset (William Somerset)",,The Bishop's Apron: A study in the origins of a great family,43,date?,47523,fic,gutenberg
2864,1643,"Maugham, W. Somerset (William Somerset)",,The Canadian: Photoplay title of The Land of Promise,98,date?,18410,fic,gutenberg
2865,2537,"Maugham, W. Somerset (William Somerset)",,The Explorer,58,date?,27198,fic,gutenberg
2866,2526,"Maugham, W. Somerset (William Somerset)",,The Hero,60,date?,27063,fic,gutenberg
2867,1317,"Maugham, W. Somerset (William Somerset)",,The Magician,237,date?,14257,fic,gutenberg
2868,3991,"Maugham, W. Somerset (William Somerset)",,The Making of a Saint,53,date?,39143,fic,gutenberg
2869,4631,"Maugham, W. Somerset (William Somerset)",,The Merry-go-round,168,date?,47229,fic,gutenberg
2870,35,"Maugham, W. Somerset (William Somerset)",,The Moon and Sixpence,608,date?,222,fic,gutenberg
2871,2505,"Maugham, W. Somerset (William Somerset)",,The Trembling of a Leaf: Little Stories of the South Sea Islands,204,date?,26854,fic,gutenberg
